Item1,Item2
20401,71946475.6736
20402,71946486.8992
20403,71946497.9072
20404,71946509.056
20405,71946520.3968
20406,71946531.3408
20407,71946542.2336
20408,71946553.1904
20409,71946564.5952
20410,71946575.8464
20411,71946586.7904
20412,71946597.9392
20413,71946609.5744
20414,71946620.16
20415,71946631.0272
20416,71946642.0992
20417,71946653.7984
20418,71946664.3584
20419,71946675.52
20420,71946686.5664
20421,71946698.1504
20422,71946709.0816
20423,71946721.1776
20424,71946731.2128
20425,71946742.1568
20426,71946753.6128
20427,71946764.3648
20428,71946775.7312
20429,71946786.56
20430,71946797.9392
20431,71946809.6384
20432,71946819.8272
20433,71946831.3344
20434,71946842.3552
20435,71946854.2336
20436,71946864.3328
20437,71946875.4816
20438,71946886.784
20439,71946898.5856
20440,71946908.8384
20441,71946919.936
20442,71946931.2
20443,71946942.2976
20444,71946953.2416
20445,71946964.4672
20446,71946975.7184
20447,71946987.4304
20448,71946997.9392
20449,71947008.832
20450,71947020.0832
20451,71947031.7952
20452,71947042.2272
20453,71947053.4912
20454,71947064.6784
20455,71947076.3648
20456,71947086.7328
20457,71947097.984
20458,71947108.7744
20459,71947120.5376
20460,71947130.9312
20461,71947143.0784
20462,71947153.2928
20463,71947164.4416
20464,71947175.4496
20465,71947186.8928
20466,71947198.0544
20467,71947209.088
20468,71947219.8912
20469,71947231.5008
20470,71947242.4192
20471,71947253.1968
20472,71947264.6016
20473,71947276.544
20474,71947286.848
20475,71947297.6896
20476,71947309.0048
20477,71947320.32
20478,71947331.4688
20479,71947342.144
20480,71947353.28
20481,71947364.3264
20482,71947375.7056
20483,71947387.2768
20484,71947397.8496
20485,71947408.9472
20486,71947419.9808
20487,71947431.552
20488,71947442.2144
20489,71947453.4656
20490,71947464.2944
20491,71947476.16
20492,71947486.6432
20493,71947497.664
20494,71947509.1584
20495,71947520.1024
20496,71947531.2128
20497,71947542.1056
20498,71947553.3056
20499,71947564.8
20500,71947575.4624
20501,71947586.56
20502,71947597.696
20503,71947609.216
20504,71947620.1472
20505,71947631.04
20506,71947642.2144
20507,71947654.3744
20508,71947664.5248
20509,71947675.7376
20510,71947686.8608
20511,71947698.24
20512,71947709.0304
20513,71947720.0512
20514,71947731.4816
20515,71947742.4
20516,71947753.5232
20517,71947764.6336
20518,71947775.4752
20519,71947787.904
20520,71947797.8496
20521,71947808.96
20522,71947820.0448
20523,71947832.0256
20524,71947842.2272
20525,71947853.5296
20526,71947864.5504
20527,71947876.0064
20528,71947887.0144
20529,71947897.856
20530,71947908.8256
20531,71947920.4736
20532,71947931.2512
20533,71947942.2464
20534,71947953.5488
20535,71947964.7744
20536,71947975.7312
20537,71947987.0464
20538,71947997.9136
20539,71948009.1904
20540,71948019.968
20541,71948031.552
20542,71948042.1888
20543,71948054.5408
20544,71948064.4736
20545,71948075.4944
20546,71948086.592
20547,71948098.1504
20548,71948109.056
20549,71948120.2944
20550,71948130.944
20551,71948142.4896
20552,71948153.5872
20553,71948164.5824
20554,71948175.5904
20555,71948187.2256
20556,71948198.016
20557,71948209.152
20558,71948219.9296
20559,71948231.5904
20560,71948242.5344
20561,71948253.4784
20562,71948264.6528
20563,71948276.1216
20564,71948286.6304
20565,71948297.9328
20566,71948309.0688
20567,71948320.3712
20568,71948331.264
20569,71948342.2592
20570,71948353.5872
20571,71948365.312
20572,71948375.6288
20573,71948386.752
20574,71948397.888
20575,71948409.1648
20576,71948420.0832
20577,71948431.1168
20578,71948442.4704
20579,71948454.2848
20580,71948464.6144
20581,71948475.4304
20582,71948486.848
20583,71948498.112
20584,71948509.0304
20585,71948519.9232
20586,71948531.3792
20587,71948542.5408
20588,71948553.4336
20589,71948564.352
20590,71948575.5008
20591,71948587.008
20592,71948597.7344
20593,71948609.0752
20594,71948619.9296
20595,71948631.744
20596,71948642.3168
20597,71948653.44
20598,71948664.4992
20599,71948676.032
20600,71948687.0656
20601,71948698.0096
20602,71948708.8512
20603,71948721.0752
20604,71948731.3408
20605,71948742.1568
20606,71948754.4832
20607,71948764.3136
20608,71948775.6928
20609,71948786.5984
20610,71948797.824
20611,71948808.9088
20612,71948820.1728
20613,71948831.0272
20614,71948842.624
20615,71948853.2608
20616,71948864.576
20617,71948875.456
20618,71948887.2832
20619,71948897.7024
20620,71948908.7872
20621,71948920.0512
20622,71948931.9424
20623,71948942.3104
20624,71948953.2544
20625,71948964.3904
20626,71948975.7056
20627,71948987.1104
20628,71948998.08
20629,71949008.8704
20630,71949020.1984
20631,71949032.0384
20632,71949042.3296
20633,71949053.504
20634,71949064.3072
20635,71949076.7104
20636,71949086.8736
20637,71949097.664
20638,71949109.0944
20639,71949120.256
20640,71949131.2384
20641,71949142.144
20642,71949153.2544
20643,71949165.1584
20644,71949175.6672
20645,71949186.6112
20646,71949197.696
20647,71949210.6112
20648,71949219.9296
20649,71949231.4752
20650,71949242.496
20651,71949254.464
20652,71949264.6144
20653,71949275.6992
20654,71949286.7968
20655,71949298.3424
20656,71949309.12
20657,71949320.256
20658,71949331.072
20659,71949342.3872
20660,71949353.5232
20661,71949364.5824
20662,71949375.488
20663,71949387.8528
20664,71949397.7856
20665,71949409.0496
20666,71949420.3776
20667,71949431.9872
20668,71949442.4448
20669,71949453.1456
20670,71949464.3584
20671,71949476.4288
20672,71949486.8224
20673,71949497.6768
20674,71949509.1072
20675,71949520.6016
20676,71949531.2256
20677,71949542.7072
20678,71949553.3696
20679,71949564.5952
20680,71949575.6288
20681,71949586.9056
20682,71949597.9392
20683,71949608.8192
20684,71949619.9424
20685,71949631.6288
20686,71949642.4192
20687,71949653.632
20688,71949664.4224
20689,71949676.5312
20690,71949686.7456
20691,71949697.7408
20692,71949709.0944
20693,71949721.1904
20694,71949731.1232
20695,71949742.9632
20696,71949753.5104
20697,71949764.3648
20698,71949775.4752
20699,71949786.56
20700,71949797.6704
20701,71949809.0752
20702,71949820.2368
20703,71949831.6032
20704,71949842.3808
20705,71949853.4784
20706,71949864.6144
20707,71949876.3136
20708,71949886.8096
20709,71949897.7152
20710,71949908.8
20711,71949920.8448
20712,71949931.2384
20713,71949942.2336
20714,71949953.3184
20715,71949964.5312
20716,71949975.7696
20717,71949986.7904
20718,71949997.8752
20719,71950009.7536
20720,71950020.1216
20721,71950030.9504
20722,71950042.3808
20723,71950054.4768
20724,71950064.7936
20725,71950075.6864
20726,71950086.9248
20727,71950098.1632
20728,71950108.7744
20729,71950119.936
20730,71950131.2384
20731,71950142.9632
20732,71950153.28
20733,71950164.3648
20734,71950176.0896
20735,71950186.5728
20736,71950197.9392
20737,71950208.8064
20738,71950219.968
20739,71950231.0656
20740,71950242.1504
20741,71950253.2736
20742,71950265.6
20743,71950275.4688
20744,71950286.7712
20745,71950297.9456
20746,71950309.4656
20747,71950320.0512
20748,71950331.2896
20749,71950342.3232
20750,71950354.4448
20751,71950364.5568
20752,71950375.5392
20753,71950387.072
20754,71950397.9008
20755,71950408.7552
20756,71950419.9808
20757,71950431.1424
20758,71950442.3552
20759,71950453.4016
20760,71950464.576
20761,71950476.032
20762,71950487.0144
20763,71950497.9584
20764,71950508.8256
20765,71950520.704
20766,71950531.1872
20767,71950542.2336
20768,71950553.2672
20769,71950565.312
20770,71950575.6416
20771,71950586.6624
20772,71950597.9264
20773,71950610.0736
20774,71950620.1856
20775,71950631.2704
20776,71950642.2784
20777,71950653.312
20778,71950664.6144
20779,71950675.7248
20780,71950686.6048
20781,71950698.9312
20782,71950709.12
20783,71950720.256
20784,71950731.3408
20785,71950743.3088
20786,71950753.5488
20787,71950764.6336
20788,71950775.8208
20789,71950787.0592
20790,71950797.7728
20791,71950808.9856
20792,71950819.9552
20793,71950831.3216
20794,71950842.2144
20795,71950853.5424
20796,71950864.64
20797,71950875.8784
20798,71950887.6416
20799,71950897.728
20800,71950909.0816
20801,71950920.1536
20802,71950931.9424
20803,71950942.1696
20804,71950953.4336
20805,71950964.7616
20806,71950976.5376
20807,71950986.5216
20808,71950998.144
20809,71951009.0752
20810,71951020.1472
20811,71951031.2704
20812,71951042.24
20813,71951053.44
20814,71951065.1008
20815,71951075.7376
20816,71951086.848
20817,71951097.9712
20818,71951109.4016
20819,71951119.9616
20820,71951131.0592
20821,71951142.2208
20822,71951153.8048
20823,71951164.3776
20824,71951175.6288
20825,71951186.6624
20826,71951197.9904
20827,71951208.896
20828,71951219.9552
20829,71951231.04
20830,71951242.8032
20831,71951253.5296
20832,71951264.3968
20833,71951275.5456
20834,71951288.0384
20835,71951297.9712
20836,71951308.8
20837,71951320.2048
20838,71951332.7616
20839,71951342.208
20840,71951353.216
20841,71951364.416
20842,71951376.2688
20843,71951386.9312
20844,71951397.7344
20845,71951408.8448
20846,71951420.3776
20847,71951431.0656
20848,71951442.24
20849,71951453.4272
20850,71951465.4976
20851,71951475.7376
20852,71951486.592
20853,71951498.0352
20854,71951509.4656
20855,71951520.3456
20856,71951531.3664
20857,71951542.144
20858,71951553.8688
20859,71951564.48
20860,71951575.5392
20861,71951586.5984
20862,71951597.8752
20863,71951609.0752
20864,71951620.1984
20865,71951631.0016
20866,71951642.8672
20867,71951653.5424
20868,71951664.6144
20869,71951675.776
20870,71951687.936
20871,71951697.856
20872,71951709.0816
20873,71951720.064
20874,71951731.9168
20875,71951742.4768
20876,71951753.728
20877,71951764.352
20878,71951776.4736
20879,71951786.624
20880,71951797.952
20881,71951809.0624
20882,71951821.12
20883,71951831.3344
20884,71951842.2016
20885,71951853.6064
20886,71951864.4224
20887,71951875.7888
20888,71951886.6304
20889,71951897.7408
20890,71951909.4016
20891,71951920
20892,71951931.2
20893,71951942.3232
20894,71951954.1888
20895,71951964.48
20896,71951975.9104
20897,71951986.4832
20898,71951998.4768
20899,71952008.8576
20900,71952020.032
20901,71952031.104
20902,71952042.3552
20903,71952053.568
20904,71952064.5376
20905,71952075.6608
20906,71952086.8864
20907,71952098.7392
20908,71952108.8384
20909,71952120.4096
20910,71952131.0592
20911,71952142.7328
20912,71952153.4976
20913,71952164.3904
20914,71952175.8208
20915,71952187.6224
20916,71952197.8496
20917,71952209.28
20918,71952219.9936
20919,71952231.296
20920,71952242.4192
20921,71952253.3504
20922,71952264.4224
20923,71952276.3008
20924,71952286.656
20925,71952297.7792
20926,71952308.9408
20927,71952320.7808
20928,71952331.4688
20929,71952342.464
20930,71952353.216
20931,71952364.928
20932,71952375.744
20933,71952386.88
20934,71952397.76
20935,71952409.3184
20936,71952420.2496
20937,71952431.0912
20938,71952442.3168
20939,71952454.464
20940,71952464.4224
20941,71952475.5328
20942,71952486.848
20943,71952498.2656
20944,71952508.8768
20945,71952520.2176
20946,71952531.3664
20947,71952542.7328
20948,71952553.408
20949,71952564.4416
20950,71952575.6672
20951,71952587.4944
20952,71952598.08
20953,71952609.088
20954,71952619.9552
20955,71952631.6288
20956,71952642.3808
20957,71952653.7472
20958,71952664.4352
20959,71952676.2752
20960,71952686.6176
20961,71952697.8432
20962,71952709.1712
20963,71952720.9216
20964,71952731.1616
20965,71952742.3744
20966,71952753.472
20967,71952764.928
20968,71952775.7056
20969,71952787.0464
20970,71952797.9776
20971,71952810.0352
20972,71952820.096
20973,71952831.2832
20974,71952842.7392
20975,71952853.3248
20976,71952864.896
20977,71952875.5456
20978,71952886.6944
20979,71952898.0352
20980,71952909.1328
20981,71952920.2048
20982,71952931.7504
20983,71952942.2976
20984,71952953.472
20985,71952964.5824
20986,71952976.3456
20987,71952986.624
20988,71952997.7856
20989,71953009.5488
20990,71953020.0192
20991,71953031.2832
20992,71953042.2912
20993,71953054.9632
20994,71953064.5504
20995,71953075.8144
20996,71953086.9248
20997,71953097.9584
20998,71953109.1072
20999,71953120.192
21000,71953131.328
21001,71953142.8864
21002,71953153.6
21003,71953164.672
21004,71953175.616
21005,71953187.4304
21006,71953197.9264
21007,71953208.9344
21008,71953219.9936
21009,71953231.3344
21010,71953242.2144
21011,71953253.568
21012,71953264.4224
21013,71953275.9808
21014,71953286.6432
21015,71953297.7536
21016,71953308.9792
21017,71953321.3056
21018,71953331.392
21019,71953342.4896
21020,71953353.6128
21021,71953365.2352
21022,71953375.8464
21023,71953386.944
21024,71953397.9904
21025,71953409.5104
21026,71953420.1728
21027,71953431.2192
21028,71953442.3168
21029,71953453.4912
21030,71953464.4608
21031,71953475.8144
21032,71953486.912
21033,71953498.4448
21034,71953508.8896
21035,71953520.192
21036,71953531.1744
21037,71953542.656
21038,71953553.472
21039,71953564.8896
21040,71953575.6288
21041,71953587.5584
21042,71953598.0416
21043,71953608.8704
21044,71953620.224
21045,71953631.7568
21046,71953642.4064
21047,71953653.1584
21048,71953665.2544
21049,71953675.712
21050,71953686.7968
21051,71953697.9712
21052,71953708.9536
21053,71953720.2304
21054,71953731.0976
21055,71953742.4768
21056,71953754.048
21057,71953764.6464
21058,71953775.8208
21059,71953786.88
21060,71953798.6816
21061,71953808.9088
21062,71953820.0448
21063,71953831.2064
21064,71953842.6752
21065,71953853.2992
21066,71953864.8192
21067,71953875.5584
21068,71953886.656
21069,71953898.0352
21070,71953909.9776
21071,71953920.0384
21072,71953931.1232
21073,71953942.3616
21074,71953954.5344
21075,71953964.544
21076,71953975.9488
21077,71953986.5984
21078,71953998.5152
21079,71954008.8704
21080,71954020.096
21081,71954031.0272
21082,71954042.9056
21083,71954053.3376
21084,71954064.6272
21085,71954075.7248
21086,71954086.8864
21087,71954098.2272
21088,71954109.1456
21089,71954120
21090,71954131.6992
21091,71954142.2208
21092,71954153.5104
21093,71954164.4672
21094,71954176.7296
21095,71954186.6624
21096,71954197.8368
21097,71954209.1776
21098,71954220.8256
21099,71954231.3472
21100,71954242.2528
21101,71954253.5808
21102,71954264.896
21103,71954275.8016
21104,71954286.8608
21105,71954298.048
21106,71954309.1072
21107,71954320.0512
21108,71954331.1104
21109,71954342.1824
21110,71954353.3696
21111,71954365.2864
21112,71954375.7952
21113,71954386.8672
21114,71954397.8624
21115,71954409.3312
21116,71954420.0064
21117,71954431.0784
21118,71954442.368
21119,71954453.8624
21120,71954464.5248
21121,71954475.584
21122,71954486.7072
21123,71954498.2144
21124,71954509.1328
21125,71954520.0128
21126,71954531.1744
21127,71954542.4256
21128,71954553.5104
21129,71954564.7488
21130,71954575.5648
21131,71954587.2
21132,71954598.016
21133,71954609.2032
21134,71954619.9424
21135,71954631.6288
21136,71954642.24
21137,71954653.696
21138,71954664.8192
21139,71954676.9664
21140,71954686.72
21141,71954697.9328
21142,71954709.248
21143,71954720.576
21144,71954731.2384
21145,71954742.6048
21146,71954753.6128
21147,71954764.7104
21148,71954775.9744
21149,71954786.6624
21150,71954798.0544
21151,71954809.7792
21152,71954820.1216
21153,71954831.1936
21154,71954842.2784
21155,71954854.1056
21156,71954864.4992
21157,71954875.5328
21158,71954886.656
21159,71954898.7904
21160,71954909.2864
21161,71954920.1408
21162,71954931.1104
21163,71954942.4
21164,71954953.5616
21165,71954964.7488
21166,71954975.9232
21167,71954986.5984
21168,71954998.5792
21169,71955009.088
21170,71955020.224
21171,71955031.1552
21172,71955042.7904
21173,71955053.6192
21174,71955064.6016
21175,71955075.6608
21176,71955087.7312
21177,71955097.792
21178,71955108.992
21179,71955119.9872
21180,71955131.2768
21181,71955142.2336
21182,71955153.5872
21183,71955164.4672
21184,71955176.0768
21185,71955186.7008
21186,71955197.8368
21187,71955209.1136
21188,71955220.8896
21189,71955231.1168
21190,71955242.4576
21191,71955253.7856
21192,71955265.3568
21193,71955275.6352
21194,71955286.9504
21195,71955298.0096
21196,71955309.1456
21197,71955320.0768
21198,71955331.3664
21199,71955342.6176
21200,71955354.4192
21201,71955364.928
21202,71955375.7952
21203,71955386.9568
21204,71955398.528
21205,71955409.216
21206,71955420.2496
21207,71955431.1168
21208,71955443.4048
21209,71955453.5552
21210,71955464.448
21211,71955475.8016
21212,71955487.0656
21213,71955497.9968
21214,71955509.1328
21215,71955519.9616
21216,71955531.2896
21217,71955542.4384
21218,71955553.28
21219,71955564.416
21220,71955576.064
21221,71955586.7264
21222,71955597.8624
21223,71955608.8448
21224,71955621.1328
21225,71955631.04
21226,71955642.4832
21227,71955653.312
21228,71955665.2544
21229,71955675.6864
21230,71955686.8736
21231,71955697.8432
21232,71955710.0032
21233,71955720.1792
21234,71955731.2896
21235,71955743.232
21236,71955753.2672
21237,71955764.352
21238,71955775.7952
21239,71955786.6112
21240,71955798.0672
21241,71955808.8704
21242,71955820.032
21243,71955831.9488
21244,71955842.7264
21245,71955853.4784
21246,71955864.4096
21247,71955876.5696
21248,71955886.6432
21249,71955897.9456
21250,71955909.2608
21251,71955920.64
21252,71955931.3408
21253,71955942.2592
21254,71955953.4592
21255,71955964.5184
21256,71955975.7568
21257,71955986.8416
21258,71955998.0416
21259,71956009.1392
21260,71956020.3264
21261,71956031.616
21262,71956042.2016
21263,71956053.2352
21264,71956064.5632
21265,71956076.4928
21266,71956086.7456
21267,71956098.112
21268,71956109.0944
21269,71956120.384
21270,71956131.0464
21271,71956142.1824
21272,71956153.536
21273,71956164.736
21274,71956175.7824
21275,71956186.944
21276,71956197.9648
21277,71956209.8048
21278,71956220.0448
21279,71956231.2832
21280,71956242.4064
21281,71956254.0416
21282,71956264.64
21283,71956275.9168
21284,71956286.7712
21285,71956298.432
21286,71956309.1968
21287,71956319.9104
21288,71956331.2256
21289,71956343.424
21290,71956353.28
21291,71956364.9664
21292,71956375.9744
21293,71956387.0208
21294,71956397.952
21295,71956409.088
21296,71956420.3008
21297,71956431.0784
21298,71956442.3168
21299,71956454.3232
21300,71956464.7296
21301,71956475.648
21302,71956486.6688
21303,71956498.2656
21304,71956509.3248
21305,71956520.2944
21306,71956531.4816
21307,71956543.4752
21308,71956553.5104
21309,71956564.672
21310,71956575.6544
21311,71956586.88
21312,71956598.976
21313,71956609.1392
21314,71956620.2496
21315,71956631.2192
21316,71956642.6752
21317,71956653.568
21318,71956664.704
21319,71956675.6864
21320,71956687.3088
21321,71956697.9712
21322,71956709.0816
21323,71956720.2944
21324,71956731.9936
21325,71956742.4256
21326,71956753.3696
21327,71956764.5952
21328,71956776.0512
21329,71956786.88
21330,71956797.9648
21331,71956809.216
21332,71956820.5824
21333,71956831.1936
21334,71956842.4064
21335,71956853.2608
21336,71956864.9728
21337,71956875.7888
21338,71956886.6048
21339,71956898.1632
21340,71956909.3888
21341,71956920.2304
21342,71956931.1104
21343,71956942.336
21344,71956953.8176
21345,71956964.672
21346,71956975.6544
21347,71956987.9808
21348,71956997.76
21349,71957009.1008
21350,71957020.0192
21351,71957031.3472
21352,71957042.4448
21353,71957053.4528
21354,71957064.448
21355,71957076.4928
21356,71957086.6688
21357,71957097.7664
21358,71957108.9536
21359,71957120.8704
21360,71957131.3664
21361,71957142.4512
21362,71957153.2928
21363,71957165.312
21364,71957175.5392
21365,71957186.9056
21366,71957198.2464
21367,71957209.0496
21368,71957220.1728
21369,71957231.4496
21370,71957242.1888
21371,71957253.5168
21372,71957264.6784
21373,71957275.7248
21374,71957287.5648
21375,71957297.9968
21376,71957309.1712
21377,71957320.2432
21378,71957331.7248
21379,71957342.3616
21380,71957353.5232
21381,71957364.5824
21382,71957376.0128
21383,71957386.624
21384,71957397.9776
21385,71957409.088
21386,71957420.7232
21387,71957431.3088
21388,71957442.2144
21389,71957453.5424
21390,71957464.9344
21391,71957475.5328
21392,71957486.9504
21393,71957498.0096
21394,71957509.9904
21395,71957520.2688
21396,71957531.52
21397,71957542.5536
21398,71957554.0224
21399,71957564.6976
21400,71957575.808
21401,71957586.9568
21402,71957598.1056
21403,71957608.9984
21404,71957620.3904
21405,71957631.3344
21406,71957642.7648
21407,71957653.5168
21408,71957664.448
21409,71957675.7632
21410,71957687.2704
21411,71957697.9072
21412,71957709.0176
21413,71957720.0256
21414,71957732.16
21415,71957742.4512
21416,71957753.3184
21417,71957764.4672
21418,71957776.0512
21419,71957786.6752
21420,71957797.7728
21421,71957808.896
21422,71957820.3136
21423,71957831.1296
21424,71957842.2144
21425,71957853.5552
21426,71957865.1648
21427,71957875.776
21428,71957887.0784
21429,71957897.8048
21430,71957909.696
21431,71957920.0384
21432,71957931.264
21433,71957942.336
21434,71957954.0736
21435,71957964.6848
21436,71957975.8848
21437,71957986.8672
21438,71957998.8864
21439,71958010.0992
21440,71958020.0192
21441,71958031.1168
21442,71958042.5728
21443,71958053.4016
21444,71958064.6784
21445,71958075.5712
21446,71958086.976
21447,71958098.7904
21448,71958109.056
21449,71958120.2688
21450,71958131.0976
21451,71958143.0016
21452,71958153.6128
21453,71958164.6976
21454,71958175.5648
21455,71958187.2768
21456,71958198.0416
21457,71958209.0752
21458,71958220.16
21459,71958231.2192
21460,71958242.24
21461,71958254.5152
21462,71958264.64
21463,71958275.456
21464,71958287.0528
21465,71958298.8672
21466,71958308.9152
21467,71958320.192
21468,71958331.136
21469,71958342.8864
21470,71958353.3824
21471,71958364.6592
21472,71958375.7184
21473,71958387.1744
21474,71958398.0288
21475,71958408.9344
21476,71958420.2496
21477,71958431.3472
21478,71958442.24
21479,71958453.3248
21480,71958464.5248
21481,71958476.6464
21482,71958486.7328
21483,71958497.856
21484,71958508.8896
21485,71958520.4608
21486,71958531.2128
21487,71958542.336
21488,71958553.6768
21489,71958565.056
21490,71958575.5392
21491,71958586.9568
21492,71958597.7728
21493,71958609.3056
21494,71958620.3008
21495,71958631.5264
21496,71958642.2784
21497,71958654.0672
21498,71958664.4736
21499,71958675.8016
21500,71958686.912
21501,71958698.2912
21502,71958708.992
21503,71958720.1024
21504,71958731.3408
21505,71958743.3472
21506,71958753.344
21507,71958764.4544
21508,71958775.7568
21509,71958787.1872
21510,71958798.0544
21511,71958809.3312
21512,71958820.416
21513,71958831.6928
21514,71958842.5728
21515,71958853.6064
21516,71958864.6528
21517,71958875.9936
21518,71958886.6944
21519,71958898.0224
21520,71958909.1072
21521,71958920.7552
21522,71958931.1872
21523,71958942.4384
21524,71958953.3568
21525,71958965.5552
21526,71958975.8848
21527,71958986.6624
21528,71958998.0032
21529,71959009.3952
21530,71959020.032
21531,71959031.104
21532,71959042.7264
21533,71959053.376
21534,71959064.6784
21535,71959075.5456
21536,71959087.04
21537,71959097.8816
21538,71959108.8896
21539,71959120.3072
21540,71959132.5952
21541,71959142.528
21542,71959153.728
21543,71959164.736
21544,71959176.0512
21545,71959186.9184
21546,71959197.8752
21547,71959208.9472
21548,71959220.5312
21549,71959231.2576
21550,71959242.2528
21551,71959253.7728
21552,71959264.6912
21553,71959275.8272
21554,71959286.656
21555,71959297.8176
21556,71959309.2224
21557,71959320.1536
21558,71959331.1488
21559,71959343.3344
21560,71959353.5488
21561,71959364.8128
21562,71959375.7696
21563,71959387.5456
21564,71959397.7728
21565,71959409.2928
21566,71959420.2112
21567,71959431.3088
21568,71959442.3168
21569,71959453.4912
21570,71959464.8448
21571,71959476.6848
21572,71959486.8352
21573,71959497.8176
21574,71959509.0944
21575,71959520.5504
21576,71959531.5328
21577,71959542.6304
21578,71959553.7152
21579,71959565.4272
21580,71959575.9232
21581,71959586.7392
21582,71959597.8624
21583,71959609.2416
21584,71959620.4416
21585,71959631.1424
21586,71959642.5344
21587,71959654.2592
21588,71959664.4864
21589,71959675.8272
21590,71959686.8992
21591,71959698.5472
21592,71959708.9536
21593,71959720.5248
21594,71959731.1616
21595,71959743.36
21596,71959753.6256
21597,71959764.4928
21598,71959775.7824
21599,71959787.5328
21600,71959798.2336
21601,71959809.1776
21602,71959820.288
21603,71959831.4496
21604,71959842.6496
21605,71959853.5424
21606,71959864.6272
21607,71959876.5184
21608,71959887.0784
21609,71959897.8432
21610,71959909.3504
21611,71959920.4096
21612,71959931.3664
21613,71959942.2848
21614,71959953.472
21615,71959965.4272
21616,71959975.5648
21617,71959986.7008
21618,71959998.016
21619,71960009.3568
21620,71960020.0192
21621,71960031.1168
21622,71960042.6112
21623,71960053.8752
21624,71960064.7936
21625,71960075.7376
21626,71960086.9504
21627,71960098.3936
21628,71960109.0688
21629,71960120.3328
21630,71960131.1616
21631,71960143.7184
21632,71960153.3568
21633,71960164.4032
21634,71960175.7952
21635,71960187.7888
21636,71960198.1184
21637,71960209.0624
21638,71960220.1216
21639,71960231.4112
21640,71960242.3808
21641,71960253.3632
21642,71960264.768
21643,71960276.3264
21644,71960286.9632
21645,71960297.792
21646,71960309.1456
21647,71960321.152
21648,71960331.4944
21649,71960342.4768
21650,71960353.408
21651,71960364.9536
21652,71960375.872
21653,71960386.944
21654,71960397.8112
21655,71960409.6256
21656,71960420.0192
21657,71960431.1168
21658,71960442.176
21659,71960454.4256
21660,71960464.6912
21661,71960475.5968
21662,71960486.9504
21663,71960498.8032
21664,71960509.2736
21665,71960520.2688
21666,71960531.5456
21667,71960543.3984
21668,71960553.6128
21669,71960564.6848
21670,71960575.872
21671,71960587.904
21672,71960598.1056
21673,71960608.9216
21674,71960620.2752
21675,71960631.5392
21676,71960642.3168
21677,71960653.6064
21678,71960664.4864
21679,71960676.7872
21680,71960687.0016
21681,71960697.8304
21682,71960708.9664
21683,71960721.2032
21684,71960731.3152
21685,71960742.656
21686,71960753.344
21687,71960766.3232
21688,71960775.6928
21689,71960786.944
21690,71960798.272
21691,71960809.6128
21692,71960820.2624
21693,71960831.3856
21694,71960843.0208
21695,71960854.2848
21696,71960864.7808
21697,71960875.7632
21698,71960886.8224
21699,71960897.8432
21700,71960909.1584
21701,71960920.2816
21702,71960931.2256
21703,71960942.6944
21704,71960953.728
21705,71960964.4928
21706,71960975.8976
21707,71960987.0336
21708,71960998.0416
21709,71961009.2544
21710,71961020.9536
21711,71961031.1424
21712,71961042.5344
21713,71961053.632
21714,71961064.5376
21715,71961075.9168
21716,71961087.6544
21717,71961098.0608
21718,71961108.9664
21719,71961120.4736
21720,71961131.4944
21721,71961142.4768
21722,71961153.7664
21723,71961164.5184
21724,71961175.9616
21725,71961186.9312
21726,71961197.9392
21727,71961208.96
21728,71961220.7744
21729,71961231.1808
21730,71961242.4192
21731,71961253.76
21732,71961264.4736
21733,71961275.8784
21734,71961286.9888
21735,71961298.0864
21736,71961309.184
21737,71961320.3072
21738,71961332.096
21739,71961342.4
21740,71961353.6768
21741,71961364.672
21742,71961375.8976
21743,71961386.7008
21744,71961397.8496
21745,71961409.2288
21746,71961420.7872
21747,71961431.232
21748,71961442.2656
21749,71961453.44
21750,71961465.28
21751,71961475.584
21752,71961486.656
21753,71961498.112
21754,71961509.1712
21755,71961520.2944
21756,71961531.1488
21757,71961542.6048
21758,71961553.6128
21759,71961564.6976
21760,71961576.1792
21761,71961586.7392
21762,71961598.0032
21763,71961609.088
21764,71961620.2752
21765,71961631.1808
21766,71961642.4192
21767,71961653.4272
21768,71961664.9216
21769,71961675.6224
21770,71961687.0272
21771,71961697.8816
21772,71961709.568
21773,71961720.1536
21774,71961731.5712
21775,71961743.2064
21776,71961753.6896
21777,71961765.2736
21778,71961775.6672
21779,71961787.0592
21780,71961798.0544
21781,71961809.6384
21782,71961820.3008
21783,71961831.424
21784,71961842.3424
21785,71961853.5936
21786,71961864.704
21787,71961875.7376
21788,71961887.1552
21789,71961898.944
21790,71961909.1584
21791,71961920.4352
21792,71961931.1488
21793,71961943.2448
21794,71961953.3952
21795,71961964.4928
21796,71961976.6528
21797,71961986.9184
21798,71961998.5792
21799,71962008.9344
21800,71962020.1472
21801,71962031.3216
21802,71962043.2512
21803,71962053.44
21804,71962064.7296
21805,71962075.7376
21806,71962086.7584
21807,71962097.8176
21808,71962108.9536
21809,71962120.1408
21810,71962132.1344
21811,71962142.2848
21812,71962153.6384
21813,71962164.9408
21814,71962176.256
21815,71962186.9696
21816,71962197.8112
21817,71962209.4464
21818,71962220.3776
21819,71962231.5904
21820,71962242.2912
21821,71962253.6704
21822,71962264.7296
21823,71962276.0832
21824,71962286.7456
21825,71962297.8048
21826,71962309.2096
21827,71962321.088
