Item1,Item2
2314,76859215.756800011
2315,76859278.425600007
2316,76859341.580799997
2317,76859403.302400008
2318,76859465.983999997
2319,76859528.281599998
2320,76859590.758400008
2321,76859653.3248
2322,76859715.980800003
2323,76859778.304000005
2324,76859840.870399997
2325,76859903.680000007
2326,76859965.977600008
2327,76860028.351999998
2328,76860090.867200002
2329,76860153.433600008
2330,76860215.859200001
2331,76860278.387199998
2332,76860341.030400008
2333,76860403.417600006
2334,76860466.0352
2335,76860528.486400008
2336,76860590.886399999
2337,76860653.529600009
2338,76860715.9296
2339,76860778.40640001
2340,76860841.113600001
2341,76860903.654400006
2342,76860965.977600008
2343,76861028.480000004
2344,76861090.956799999
2345,76861153.523200005
2346,76861216.115199998
2347,76861278.47680001
2348,76861341.056000009
2349,76861403.481600001
2350,76861466.0352
2351,76861528.499200001
2352,76861591.001599997
2353,76861653.683200002
2354,76861716.019199997
2355,76861778.739200011
2356,76861841.088
2357,76861903.744000003
2358,76861966.16960001
2359,76862028.582400009
2360,76862091.097599998
2361,76862153.804800004
2362,76862216.192000002
2363,76862278.758400008
2364,76862341.286400005
2365,76862404.480000004
2366,76862466.2016
2367,76862528.652800009
2368,76862591.283200011
2369,76862653.849600002
2370,76862716.262400001
2371,76862778.649599999
2372,76862841.331200004
2373,76862903.6928
2374,76862966.182400003
2375,76863028.736000001
2376,76863091.18720001
2377,76863153.830400005
2378,76863216.537600011
2379,76863278.796800002
2380,76863341.22240001
2381,76863403.724800006
2382,76863466.316799998
2383,76863528.729599997
2384,76863591.244800001
2385,76863653.760000005
2386,76863716.403200001
2387,76863778.956799999
2388,76863841.408000007
2389,76863903.923199996
2390,76863966.451200008
2391,76864028.940799996
2392,76864091.315200001
2393,76864153.817599997
2394,76864216.499200001
2395,76864278.822400004
2396,76864341.337600008
2397,76864403.852799997
2398,76864466.470400006
2399,76864528.921599999
2400,76864591.321600005
2401,76864654.016000003
2402,76864716.556800008
2403,76864778.931199998
2404,76864841.523200005
2405,76864904.051200002
2406,76864966.5792
2407,76865028.889600009
2408,76865091.571199998
2409,76865153.945600003
2410,76865216.447999999
2411,76865278.988800004
2412,76865341.568000004
2413,76865404.083200008
2414,76865466.623999998
2415,76865529.241600007
2416,76865591.59040001
2417,76865653.990400001
2418,76865716.60800001
2419,76865779.071999997
2420,76865841.651199996
2421,76865904.192000002
2422,76865966.617600009
2423,76866029.158399999
2424,76866091.673600003
2425,76866154.009599999
2426,76866216.665600002
2427,76866279.065600008
2428,76866341.580799997
2429,76866404.224000007
2430,76866466.71360001
2431,76866529.075200006
2432,76866591.680000007
2433,76866654.105599999
2434,76866716.582400009
2435,76866779.161600009
2436,76866841.651199996
2437,76866904.294400007
2438,76866966.707200006
2439,76867029.094400004
2440,76867091.66080001
2441,76867154.163200006
2442,76867216.67840001
2443,76867279.155200005
2444,76867341.760000005
2445,76867404.275200009
2446,76867466.816
2447,76867529.31840001
2448,76867591.782399997
2449,76867654.323200002
2450,76867716.838400006
2451,76867779.263999999
2452,76867841.868799999
2453,76867904.358400002
2454,76867966.732800007
2455,76868029.414399996
2456,76868091.814400002
2457,76868154.444800004
2458,76868216.832000002
2459,76868279.411200002
2460,76868341.849600002
2461,76868404.377599999
2462,76868466.777600005
2463,76868529.31840001
2464,76868592.076800004
2465,76868654.323200002
2466,76868716.940799996
2467,76868779.468800008
2468,76868842.009599999
2469,76868904.524800003
2470,76868967.014400005
2471,76869029.401600003
2472,76869091.9296
2473,76869154.534400001
2474,76869217.049600005
2475,76869279.5264
2476,76869341.990400001
2477,76869404.620800003
2478,76869467.084800005
2479,76869529.523200005
2480,76869592.089599997
2481,76869654.604800001
2482,76869717.030400008
2483,76869779.622400001
2484,76869842.073600009
2485,76869904.460800007
2486,76869967.065600008
2487,76870029.593600005
2488,76870092.019199997
2489,76870154.790399998
2490,76870216.998400003
2491,76870279.462400004
2492,76870342.118400007
2493,76870404.646400005
2494,76870467.110400006
2495,76870529.728
2496,76870592.192000002
2497,76870654.707200006
2498,76870717.171200007
2499,76870779.7632
2500,76870842.2016
2501,76870904.704000011
2502,76870967.283200011
2503,76871029.7984
2504,76871092.224000007
2505,76871154.892800003
2506,76871217.369599998
2507,76871279.73120001
2508,76871342.272
2509,76871404.799999997
2510,76871467.276800007
2511,76871529.728
2512,76871592.294400007
2513,76871654.732800007
2514,76871717.209600002
2515,76871779.788800001
2516,76871842.342399999
2517,76871904.691200003
2518,76871967.334399998
2519,76872029.747199997
2520,76872092.262400001
2521,76872154.867200002
2522,76872217.356800005
2523,76872279.8336
2524,76872342.361599997
2525,76872404.902400002
2526,76872467.392000005
2527,76872529.766400009
2528,76872592.396799996
2529,76872654.873600006
2530,76872717.260800004
2531,76872779.9296
2532,76872842.316799998
2533,76872904.934400007
2534,76872967.449600011
2535,76873029.811200008
2536,76873092.313600004
2537,76873154.969600007
2538,76873217.497600004
2539,76873279.8336
2540,76873342.540800005
2541,76873404.979200006
2542,76873467.481600001
2543,76873529.843199998
2544,76873592.358400002
2545,76873655.001599997
2546,76873717.555200011
2547,76873779.878399998
2548,76873842.521600008
2549,76873905.088
2550,76873967.654400006
2551,76874029.926400006
2552,76874093.132799998
2553,76874155.084800005
2554,76874217.45920001
2555,76874279.923199996
2556,76874342.47680001
2557,76874405.120000005
2558,76874467.558400005
2559,76874530.022400007
2560,76874592.652800009
2561,76874655.193599999
2562,76874717.683200002
2563,76874780.032000005
2564,76874842.5088
2565,76874905.343999997
2566,76874967.73120001
2567,76875030.067200005
2568,76875092.582400009
2569,76875155.097599998
2570,76875217.676799998
2571,76875280.20480001
2572,76875342.668799996
2573,76875405.209600002
2574,76875467.750400007
2575,76875530.09920001
2576,76875592.704000011
2577,76875655.296000004
2578,76875717.747199997
2579,76875780.108800009
2580,76875842.956799999
2581,76875905.331200004
2582,76875967.795200005
2583,76876030.118400007
2584,76876092.620800003
2585,76876155.392000005
2586,76876217.638400003
2587,76876280.409600005
2588,76876342.822400004
2589,76876405.3248
2590,76876467.852799997
2591,76876530.188800007
2592,76876592.768000007
2593,76876655.372800007
2594,76876717.824000001
2595,76876780.416000009
2596,76876843.046400011
2597,76876905.408000007
2598,76876967.910400003
2599,76877030.272
2600,76877092.876800001
2601,76877155.35360001
2602,76877217.971200004
2603,76877280.486400008
2604,76877342.937600002
2605,76877405.593600005
2606,76877467.840000004
2607,76877530.483199999
2608,76877592.870399997
2609,76877655.513600007
2610,76877717.887999997
2611,76877780.416000009
2612,76877842.931199998
2613,76877905.395199999
2614,76877968.115199998
2615,76878030.527999997
2616,76878092.838400006
2617,76878155.520000011
2618,76878218.214400008
2619,76878280.524800003
2620,76878342.924800009
2621,76878405.542400002
2622,76878467.942400008
2623,76878530.431999996
2624,76878592.934400007
2625,76878655.552000001
2626,76878718.092800006
2627,76878780.595200002
2628,76878843.020800009
2629,76878905.638400003
2630,76878968.115199998
2631,76879030.617600009
2632,76879092.991999999
2633,76879155.635200009
2634,76879218.316799998
2635,76879280.601600006
2636,76879343.040000007
2637,76879405.721600011
2638,76879468.185599998
2639,76879530.700800002
2640,76879593.062399998
2641,76879655.680000007
2642,76879718.144000009
2643,76879780.736000001
2644,76879843.200000003
2645,76879905.728
2646,76879968.102400005
2647,76880030.707200006
2648,76880093.132799998
2649,76880155.622400001
2650,76880218.419200003
2651,76880280.665600002
2652,76880343.180800006
2653,76880405.69600001
2654,76880468.300800011
2655,76880530.662400007
2656,76880593.331200004
2657,76880655.795200005
2658,76880718.374400005
2659,76880780.684799999
2660,76880843.302400008
2661,76880906.0352
2662,76880968.524800003
2663,76881030.835199997
2664,76881093.235200003
2665,76881155.903999999
2666,76881218.329600006
2667,76881280.768000007
2668,76881343.2192
2669,76881405.887999997
2670,76881468.339200005
2671,76881530.892800003
2672,76881593.343999997
2673,76881655.884800002
2674,76881718.425600007
2675,76881780.799999997
2676,76881843.315200001
2677,76881905.945600003
2678,76881968.537600011
2679,76882031.014400005
2680,76882093.504000008
2681,76882156.006400004
2682,76882218.457599998
2683,76882280.98560001
2684,76882343.347200006
2685,76882405.86240001
2686,76882468.480000004
2687,76882530.828800008
2688,76882593.510399997
2689,76882656.06400001
2690,76882718.540800005
2691,76882780.876800001
2692,76882843.404799998
2693,76882906.124799997
2694,76882968.524800003
2695,76883031.065600008
2696,76883093.465599999
2697,76883156.0704
2698,76883218.547200009
2699,76883281.203199998
2700,76883343.577600002
2701,76883406.016000003
2702,76883468.480000004
2703,76883531.123199999
2704,76883593.612800002
2705,76883656.115199998
2706,76883718.630400002
2707,76883781.120000005
2708,76883843.648000002
2709,76883906.175999999
2710,76883968.665600002
2711,76884031.244800001
2712,76884093.683200002
2713,76884156.339200005
2714,76884218.560000002
2715,76884281.024000004
2716,76884343.628800005
2717,76884406.400000006
2718,76884468.60800001
2719,76884531.18720001
2720,76884593.587200001
2721,76884656.255999997
2722,76884718.796800002
2723,76884781.120000005
2724,76884843.673600003
2725,76884906.278400004
2726,76884968.84480001
2727,76885031.180800006
2728,76885093.760000005
2729,76885156.300800011
2730,76885218.688000008
2731,76885281.177599996
2732,76885343.718400002
2733,76885406.33600001
2734,76885468.812800005
2735,76885531.251200005
2736,76885593.728
2737,76885656.345600009
2738,76885718.835199997
2739,76885781.38880001
2740,76885843.96800001
2741,76885906.40640001
2742,76885968.768000007
2743,76886031.321600005
2744,76886093.785600007
2745,76886156.428800002
2746,76886218.969600007
2747,76886281.472000003
2748,76886343.795200005
2749,76886406.489600003
2750,76886468.838400006
2751,76886531.481600001
2752,76886593.830400005
2753,76886656.332800001
2754,76886718.937600002
2755,76886781.376000002
2756,76886844.019199997
2757,76886906.496000007
2758,76886969.024000004
2759,76887031.436800003
2760,76887093.990400001
2761,76887156.44160001
2762,76887219.123199999
2763,76887281.433600008
2764,76887344.051200002
2765,76887406.5792
2766,76887469.107199997
2767,76887531.468800008
2768,76887594.022400007
2769,76887656.422399998
2770,76887718.988800004
2771,76887781.631999999
2772,76887844.096000001
2773,76887906.521600008
2774,76887968.98560001
2775,76888031.500799999
2776,76888094.003200009
2777,76888156.531200007
2778,76888219.110400006
2779,76888281.484800011
2780,76888344.1664
2781,76888406.553599998
2782,76888469.171200007
2783,76888531.571199998
2784,76888594.060800001
2785,76888656.704000011
2786,76888719.065600008
2787,76888781.7984
2788,76888844.0704
2789,76888906.752000004
2790,76888969.228799999
2791,76889031.628800005
2792,76889094.079999998
2793,76889157.184
2794,76889219.302400008
2795,76889281.792000011
2796,76889344.255999997
2797,76889406.771200001
2798,76889469.235200003
2799,76889531.82720001
2800,76889594.188800007
2801,76889656.704000011
2802,76889719.193599999
2803,76889781.683200002
2804,76889844.313600004
2805,76889906.854400009
2806,76889969.343999997
2807,76890031.872000009
2808,76890094.374400005
2809,76890156.838400006
2810,76890219.340800002
2811,76890281.715200007
2812,76890344.447999999
2813,76890406.924800009
2814,76890469.312000006
2815,76890531.776000008
2816,76890594.40640001
2817,76890656.832000002
2818,76890719.42400001
2819,76890781.926400006
2820,76890844.313600004
2821,76890906.969600007
2822,76890969.369599998
2823,76891031.820800006
2824,76891094.4384
2825,76891156.979200006
2826,76891219.468800008
2827,76891281.983999997
2828,76891344.396799996
2829,76891407.129600003
2830,76891469.38880001
2831,76891531.903999999
2832,76891594.40640001
2833,76891656.908800006
2834,76891719.552000001
2835,76891782.067200005
2836,76891844.60800001
2837,76891907.225600004
2838,76891969.5616
2839,76892032.06400001
2840,76892094.412799999
2841,76892157.068800002
2842,76892219.622400001
2843,76892282.048000008
2844,76892344.652800009
2845,76892406.976000011
2846,76892469.516800001
2847,76892532.006400004
2848,76892594.547200009
2849,76892657.15200001
2850,76892719.539200008
2851,76892782.092800006
2852,76892844.518399999
2853,76892907.161600009
2854,76892969.804800004
2855,76893032.051200002
2856,76893094.656000003
2857,76893157.068800002
2858,76893219.686399996
2859,76893282.175999999
2860,76893344.588799998
2861,76893407.104000002
2862,76893469.939199999
2863,76893532.147200003
2864,76893594.726400003
2865,76893657.190400004
2866,76893719.910400003
2867,76893782.272
2868,76893844.646400005
2869,76893907.225600004
2870,76893969.676799998
2871,76894032.255999997
2872,76894094.809600011
2873,76894157.337600008
2874,76894219.814400002
2875,76894282.214400008
2876,76894344.832000002
2877,76894407.193599999
2878,76894469.772799999
2879,76894532.224000007
2880,76894594.828800008
2881,76894657.216000006
2882,76894719.910400003
2883,76894782.272
2884,76894844.889600009
2885,76894907.276800007
2886,76894970.022400007
2887,76895032.268800005
2888,76895094.796800002
2889,76895157.3248
2890,76895219.801600009
2891,76895282.329600006
2892,76895344.793600008
2893,76895407.398400009
2894,76895470.16960001
2895,76895532.377599999
2896,76895594.867200002
2897,76895657.331200004
2898,76895719.974399999
2899,76895782.361599997
2900,76895844.889600009
2901,76895907.443200007
2902,76895969.817599997
2903,76896032.447999999
2904,76896094.873600006
2905,76896157.644800007
2906,76896219.840000004
2907,76896282.380800009
2908,76896344.883200005
2909,76896407.449600011
2910,76896470.003200009
2911,76896532.377599999
2912,76896594.956799999
2913,76896657.395199999
2914,76896720
2915,76896782.425600007
2916,76896844.91520001
2917,76896907.468800008
2918,76896970.470400006
2919,76897032.563199997
2920,76897094.95040001
2921,76897157.4912
2922,76897220.159999996
2923,76897282.483199999
2924,76897345.036799997
2925,76897407.667199999
2926,76897470.323200002
2927,76897532.736000001
2928,76897595.238399997
2929,76897657.5616
2930,76897720.102400005
2931,76897782.771200001
2932,76897845.043200001
2933,76897907.609600008
2934,76897970.355200008
2935,76898032.588799998
2936,76898095.155200005
2937,76898157.568000004
2938,76898220.108800009
2939,76898282.752000004
2940,76898345.088
2941,76898407.705600008
2942,76898470.246399999
2943,76898532.774400011
2944,76898595.123199999
2945,76898657.62560001
2946,76898720.128000006
2947,76898782.771200001
2948,76898845.132799998
2949,76898907.82720001
2950,76898970.175999999
2951,76899032.819200009
2952,76899095.167999998
2953,76899157.69600001
2954,76899220.262400001
2955,76899282.816
2956,76899345.292800009
2957,76899407.884800002
2958,76899470.284800008
2959,76899532.838400006
2960,76899595.379199997
2961,76899657.856000006
2962,76899720.512000009
2963,76899783.0528
2964,76899845.452800006
2965,76899908.057600006
2966,76899970.470400006
2967,76900032.960000008
2968,76900095.308799997
2969,76900157.772799999
2970,76900220.480000004
2971,76900282.969600007
2972,76900345.510399997
2973,76900407.820800006
2974,76900470.4384
2975,76900532.991999999
2976,76900595.392000005
2977,76900657.843199998
2978,76900720.37120001
2979,76900783.027199998
2980,76900845.376000002
2981,76900908.211199999
2982,76900970.393600002
2983,76901032.908800006
2984,76901095.552000001
2985,76901157.900800005
2986,76901220.416000009
2987,76901283.084800005
2988,76901345.484800011
2989,76901408.089599997
2990,76901470.47680001
2991,76901532.979200006
2992,76901595.456
2993,76901657.983999997
2994,76901720.627200007
2995,76901783.232000008
2996,76901845.516800001
2997,76901908.019199997
2998,76901970.623999998
2999,76902033.024000004
3000,76902095.5264
3001,76902158.003200009
3002,76902220.697600007
3003,76902283.315200001
3004,76902345.664000005
3005,76902408.243200004
3006,76902470.784000009
3007,76902533.08160001
3008,76902595.571199998
3009,76902658.048000008
3010,76902720.755199999
3011,76902783.244800001
3012,76902845.555200011
3013,76902908.121600002
3014,76902970.726400003
3015,76903033.164800003
3016,76903095.641599998
3017,76903158.182400003
3018,76903220.799999997
3019,76903283.263999999
3020,76903345.715200007
3021,76903408.243200004
3022,76903470.848000005
3023,76903533.376000002
3024,76903595.711999997
3025,76903658.252800003
3026,76903720.832000002
3027,76903783.513600007
3028,76903845.849600002
3029,76903908.275200009
3030,76903971.008000001
3031,76904033.2544
3032,76904095.744000003
3033,76904158.400000006
3034,76904220.928000003
3035,76904283.328000009
3036,76904345.740800008
3037,76904408.268800005
3038,76904470.873600006
3039,76904533.478400007
3040,76904595.814400002
3041,76904658.431999996
3042,76904720.819200009
3043,76904783.411200002
3044,76904845.836800009
3045,76904908.390400007
3046,76904970.905599996
3047,76905033.369599998
3048,76905095.8336
3049,76905158.617600009
3050,76905220.838400006
3051,76905283.481600001
3052,76905345.881600007
3053,76905408.384000003
3054,76905471.001599997
3055,76905533.708800003
3056,76905595.916800007
3057,76905658.431999996
3058,76905720.960000008
3059,76905783.680000007
3060,76905845.939199999
3061,76905908.454400003
3062,76905970.969600007
3063,76906033.497600004
3064,76906096.089599997
3065,76906158.604800001
3066,76906220.991999999
3067,76906283.532800004
3068,76906346.163200006
3069,76906408.512000009
3070,76906471.027199998
3071,76906533.824000001
3072,76906596.0704
3073,76906658.534400001
3074,76906721.164800003
3075,76906783.641599998
3076,76906846.041600004
3077,76906908.556800008
3078,76906971.174400002
3079,76907033.740800008
3080,76907096.089599997
3081,76907158.7456
3082,76907221.260800004
3083,76907283.942400008
3084,76907346.188800007
3085,76907408.640000001
3086,76907471.270400003
3087,76907533.631999999
3088,76907596.211199999
3089,76907658.764799997
3090,76907721.31840001
3091,76907783.936000004
3092,76907846.131200001
3093,76907908.659199998
3094,76907971.315200001
3095,76908033.843199998
3096,76908096.294400007
3097,76908158.732800007
3098,76908221.286400005
3099,76908283.814400002
3100,76908346.24000001
3101,76908408.755199999
3102,76908471.411200002
3103,76908534.028800011
3104,76908596.390400007
3105,76908658.739200011
3106,76908721.4208
3107,76908783.795200005
3108,76908846.233600006
3109,76908908.787200004
3110,76908971.468800008
3111,76909033.958400011
3112,76909096.281599998
3113,76909158.796800002
3114,76909221.478400007
3115,76909283.865600005
3116,76909346.342399999
3117,76909408.895999998
3118,76909471.347200006
3119,76909533.887999997
3120,76909596.377599999
3121,76909658.892800003
3122,76909721.523200005
3123,76909783.872000009
3124,76909846.566400006
3125,76909909.068800002
3126,76909971.404799998
3127,76910033.894400001
3128,76910096.422399998
3129,76910159.001599997
3130,76910221.516800001
3131,76910284.006400004
3132,76910346.585600004
3133,76910408.998400003
3134,76910471.59040001
3135,76910534.092800006
3136,76910596.505600005
3137,76910658.995200008
3138,76910721.535999998
3139,76910783.974399999
3140,76910846.515200004
3141,76910909.145600006
3142,76910971.545599997
3143,76911034.163200006
3144,76911096.550400004
3145,76911159.2192
3146,76911221.631999999
3147,76911284.403200001
3148,76911346.560000002
3149,76911409.088
3150,76911471.680000007
3151,76911534.297600001
3152,76911596.659199998
3153,76911659.071999997
3154,76911721.689600006
3155,76911784.102400005
3156,76911846.873600006
3157,76911909.273599997
3158,76911971.66080001
3159,76912034.265600011
3160,76912096.67840001
3161,76912159.206400007
3162,76912221.811200008
3163,76912284.492799997
3164,76912346.764799997
3165,76912409.31840001
3166,76912471.846400008
3167,76912534.348800004
3168,76912596.864000008
3169,76912659.200000003
3170,76912721.728
3171,76912784.255999997
3172,76912846.924800009
3173,76912909.260800004
3174,76912971.980800003
3175,76913034.393600002
3176,76913096.768000007
3177,76913159.296000004
3178,76913221.926400006
3179,76913284.428800002
3180,76913347.942400008
3181,76913409.292800009
3182,76913471.8336
3183,76913534.387199998
3184,76913596.825599998
3185,76913659.366400003
3186,76913722.022400007
3187,76913784.640000001
3188,76913846.848000005
3189,76913909.4912
3190,76913973.248000011
3191,76914034.611200005
3192,76914096.883200005
3193,76914159.372800007
3194,76914221.887999997
3195,76914284.403200001
3196,76914346.969600007
3197,76914409.4208
3198,76914471.910400003
3199,76914534.489600003
3200,76914596.953600004
3201,76914659.417600006
3202,76914722.124799997
3203,76914784.486400008
3204,76914846.976000011
3205,76914909.516800001
3206,76914972.096000001
3207,76915034.521600008
3208,76915097.15200001
3209,76915159.718400002
3210,76915222.16960001
3211,76915284.518399999
3212,76915347.008000001
3213,76915409.587200001
3214,76915472.192000002
3215,76915534.553599998
3216,76915597.196800008
3217,76915659.545599997
3218,76915722.188800007
3219,76915784.7808
3220,76915847.078400001
3221,76915909.772799999
3222,76915972.339200005
3223,76916034.777600005
3224,76916097.267200008
3225,76916159.615999997
3226,76916222.284800008
3227,76916284.787200004
3228,76916347.238399997
3229,76916409.651199996
3230,76916472.332800001
3231,76916534.937600002
3232,76916597.299199998
3233,76916659.686399996
3234,76916722.368000001
3235,76916784.84480001
3236,76916847.232000008
3237,76916909.747199997
3238,76916972.198400006
3239,76917034.828800008
3240,76917097.216000006
3241,76917159.8336
3242,76917222.272
3243,76917284.723200008
3244,76917347.251200005
3245,76917409.766400009
3246,76917472.576000005
3247,76917534.899200007
3248,76917597.376000002
3249,76917659.840000004
3250,76917722.419200003
3251,76917785.062399998
3252,76917847.449600011
3253,76917909.7984
3254,76917972.326399997
3255,76918034.841600001
3256,76918097.331200004
3257,76918159.846400008
3258,76918222.33600001
3259,76918285.69600001
3260,76918347.392000005
3261,76918409.894400001
3262,76918472.691200003
3263,76918534.860799998
3264,76918597.568000004
3265,76918659.916800007
3266,76918722.585600004
3267,76918785.011200011
3268,76918847.462400004
3269,76918909.913599998
3270,76918972.569600001
3271,76919034.956799999
3272,76919097.612800002
3273,76919159.936000004
3274,76919222.630400002
3275,76919285.030400008
3276,76919347.673600003
3277,76919410.124799997
3278,76919472.67840001
3279,76919535.0528
3280,76919597.555200011
3281,76919660.019199997
3282,76919722.649599999
3283,76919785.216000006
3284,76919847.564800009
3285,76919910.016000003
3286,76919972.569600001
3287,76920035.123199999
3288,76920097.779200003
3289,76920160.20480001
3290,76920222.732800007
3291,76920285.235200003
3292,76920347.903999999
3293,76920410.112000003
3294,76920472.742400005
3295,76920535.129600003
3296,76920597.683200002
3297,76920660.147200003
3298,76920722.6752
3299,76920785.177599996
3300,76920847.615999997
3301,76920910.246399999
3302,76920972.659199998
3303,76921035.200000003
3304,76921097.753600001
3305,76921160.20480001
3306,76921223.027199998
3307,76921285.401600003
3308,76921347.840000004
3309,76921410.227200001
3310,76921472.691200003
3311,76921535.398400009
3312,76921597.887999997
3313,76921660.403200001
3314,76921722.752000004
3315,76921785.408000007
3316,76921847.769600004
3317,76921910.374400005
3318,76921972.979200006
3319,76922035.520000011
3320,76922097.93280001
3321,76922160.358400002
3322,76922222.988800004
3323,76922285.452800006
3324,76922347.814400002
3325,76922410.444800004
3326,76922472.84480001
3327,76922535.6928
3328,76922597.836800009
3329,76922660.377599999
3330,76922722.88000001
3331,76922785.548800007
3332,76922847.89760001
3333,76922910.527999997
3334,76922972.889600009
3335,76923035.443200007
3336,76923098.5088
3337,76923160.384000003
3338,76923223.040000007
3339,76923285.452800006
3340,76923347.9296
3341,76923410.483199999
3342,76923473.113600001
3343,76923535.436800003
3344,76923598.131200001
3345,76923660.44160001
3346,76923723.046400011
3347,76923785.651199996
3348,76923848.128000006
3349,76923910.604800001
3350,76923973.004800007
3351,76924035.520000011
3352,76924098.150399998
3353,76924160.524800003
3354,76924223.142399997
3355,76924285.529600009
3356,76924348.032000005
3357,76924410.598399997
3358,76924473.228799999
3359,76924535.744000003
3360,76924598.182400003
3361,76924660.569600001
3362,76924723.251200005
3363,76924785.574400008
3364,76924848.115199998
3365,76924910.771200001
3366,76924973.286400005
3367,76925035.686399996
3368,76925098.112000003
3369,76925160.806400001
3370,76925223.244800001
3371,76925285.683200002
3372,76925348.288000003
3373,76925410.700800002
3374,76925473.292800009
3375,76925535.89760001
3376,76925598.16960001
3377,76925660.736000001
3378,76925723.200000003
3379,76925785.740800008
3380,76925848.243200004
3381,76925910.732800007
3382,76925973.363200009
3383,76926035.788800001
3384,76926098.252800003
3385,76926160.768000007
3386,76926223.347200006
3387,76926285.811200008
3388,76926348.249600008
3389,76926410.764799997
3390,76926473.408000007
3391,76926535.89760001
3392,76926598.284800008
3393,76926660.91520001
3394,76926723.35360001
3395,76926785.93280001
3396,76926848.345600009
3397,76926910.822400004
3398,76926973.478400007
3399,76927035.9296
3400,76927098.380800009
3401,76927160.84480001
3402,76927223.500799999
3403,76927285.990400001
3404,76927348.44160001
3405,76927410.918400005
3406,76927473.548800007
3407,76927535.923199996
3408,76927598.515200004
3409,76927660.940799996
3410,76927723.609600008
3411,76927786.086400002
3412,76927848.588799998
3413,76927910.95040001
3414,76927973.657600001
3415,76928036.313600004
3416,76928098.649599999
3417,76928161.15200001
3418,76928223.500799999
3419,76928286.182400003
3420,76928348.518399999
3421,76928411.071999997
3422,76928473.689600006
3423,76928536.038400009
3424,76928598.502400011
3425,76928661.068800002
3426,76928723.532800004
3427,76928786.048000008
3428,76928848.691200003
3429,76928911.091200009
3430,76928973.900800005
3431,76929036.390400007
3432,76929098.88000001
3433,76929161.216000006
3434,76929223.846400008
3435,76929286.233600006
3436,76929348.646400005
3437,76929411.123199999
3438,76929473.753600001
3439,76929536.447999999
3440,76929598.681600004
3441,76929661.772799999
3442,76929723.673600003
3443,76929786.188800007
3444,76929848.665600002
3445,76929911.2192
3446,76929973.683200002
3447,76930036.198400006
3448,76930098.71360001
3449,76930161.241600007
3450,76930223.718400002
3451,76930286.489600003
3452,76930348.889600009
3453,76930411.212800011
3454,76930473.868799999
3455,76930536.409600005
3456,76930598.835199997
3457,76930661.286400005
3458,76930723.955200002
3459,76930786.393600002
3460,76930848.768000007
3461,76930911.577600002
3462,76930973.926400006
3463,76931036.300800011
3464,76931098.956799999
3465,76931161.343999997
3466,76931223.987200007
3467,76931286.47680001
3468,76931348.851199999
3469,76931411.507200003
3470,76931474.816
3471,76931536.358400002
3472,76931599.027199998
3473,76931661.38880001
3474,76931724.0704
3475,76931786.496000007
3476,76931848.921599999
3477,76931911.641599998
3478,76931974.054399997
3479,76932036.569600001
3480,76932099.110400006
3481,76932161.446400002
3482,76932224.076800004
3483,76932286.604800001
3484,76932349.107199997
3485,76932411.584000006
3486,76932473.971200004
3487,76932536.640000001
3488,76932599.155200005
3489,76932661.606399998
3490,76932724.044799998
3491,76932786.816
3492,76932849.190400004
3493,76932911.5264
3494,76932974.054399997
3495,76933036.544
3496,76933099.046400011
3497,76933161.600000009
3498,76933224.192000002
3499,76933286.630400002
3500,76933349.08160001
3501,76933411.686399996
3502,76933474.444800004
3503,76933536.870399997
3504,76933599.244800001
3505,76933661.606399998
3506,76933724.313600004
3507,76933786.816
3508,76933849.15200001
3509,76933911.795200005
3510,76933974.489600003
3511,76934036.672000006
3512,76934099.212800011
3513,76934161.804800004
3514,76934224.294400007
3515,76934286.732800007
3516,76934349.299199998
3517,76934411.724800006
3518,76934474.355200008
3519,76934536.921599999
3520,76934599.232000008
3521,76934661.708800003
3522,76934724.390400007
3523,76934786.88000001
3524,76934849.4208
3525,76934911.846400008
3526,76934974.387199998
3527,76935036.787200004
3528,76935099.404799998
3529,76935161.817599997
3530,76935224.486400008
3531,76935286.835199997
3532,76935349.350400001
3533,76935411.801600009
3534,76935474.5088
3535,76935537.024000004
3536,76935599.321600005
3537,76935661.836800009
3538,76935724.544
3539,76935786.892800003
3540,76935849.484800011
3541,76935911.961600006
3542,76935974.527999997
3543,76936037.030400008
3544,76936099.392000005
3545,76936162.060800001
3546,76936224.601600006
3547,76936286.937600002
3548,76936349.427200004
3549,76936411.9296
3550,76936474.547200009
3551,76936536.972800002
3552,76936599.603200004
3553,76936662.233600006
3554,76936724.723200008
3555,76936786.9824
3556,76936849.62560001
3557,76936912.06400001
3558,76936974.515200004
3559,76937037.0176
3560,76937099.520000011
3561,76937161.996800005
3562,76937224.665600002
3563,76937287.0528
3564,76937349.644800007
3565,76937412.0704
3566,76937474.560000002
3567,76937537.036799997
3568,76937599.680000007
3569,76937662.144000009
3570,76937724.595200002
3571,76937787.263999999
3572,76937849.600000009
3573,76937912.076800004
3574,76937974.771200001
3575,76938037.3248
3576,76938099.737599999
3577,76938162.368000001
3578,76938224.7808
3579,76938287.155200005
3580,76938349.747199997
3581,76938412.147200003
3582,76938474.803200006
3583,76938537.203199998
3584,76938599.680000007
3585,76938662.182400003
3586,76938724.838400006
3587,76938787.212800011
3588,76938849.894400001
3589,76938912.358400002
3590,76938974.886399999
3591,76939037.299199998
3592,76939099.878399998
3593,76939162.393600002
3594,76939224.729599997
3595,76939287.283200011
